Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['sop.cls.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.bias', 'cls.predictions.bias', 'pos_transform.dense.bias', 'pos_transform.LayerNorm.bias', 'pos_head.weight', 'sop.cls.weight', 'cls.predictions.transform.LayerNorm.weight', 'pos_transform.dense.weight', 'cls.predictions.transform.dense.weight', 'pos_head.bias', 'pos_transform.LayerNorm.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'eval_loss': 4.313064098358154, 'eval_runtime': 0.3379, 'eval_samples_per_second': 115.431, 'eval_steps_per_second': 14.799, 'epoch': 1.0}
{'eval_loss': 0.00843067467212677, 'eval_runtime': 0.3338, 'eval_samples_per_second': 116.83, 'eval_steps_per_second': 14.978, 'epoch': 71.0}
{'eval_loss': 0.008318625390529633, 'eval_runtime': 0.3298, 'eval_samples_per_second': 118.238, 'eval_steps_per_second': 15.159, 'epoch': 72.0}
{'eval_loss': 0.008295721374452114, 'eval_runtime': 0.3309, 'eval_samples_per_second': 117.855, 'eval_steps_per_second': 15.11, 'epoch': 73.0}
{'eval_loss': 0.008151531219482422, 'eval_runtime': 0.3326, 'eval_samples_per_second': 117.26, 'eval_steps_per_second': 15.033, 'epoch': 74.0}
{'eval_loss': 0.00790969654917717, 'eval_runtime': 0.331, 'eval_samples_per_second': 117.837, 'eval_steps_per_second': 15.107, 'epoch': 75.0}
{'eval_loss': 0.007758407387882471, 'eval_runtime': 0.3299, 'eval_samples_per_second': 118.215, 'eval_steps_per_second': 15.156, 'epoch': 76.0}
{'eval_loss': 0.007646468002349138, 'eval_runtime': 0.3324, 'eval_samples_per_second': 117.317, 'eval_steps_per_second': 15.041, 'epoch': 77.0}
{'eval_loss': 0.007603404577821493, 'eval_runtime': 0.3315, 'eval_samples_per_second': 117.651, 'eval_steps_per_second': 15.083, 'epoch': 78.0}
{'eval_loss': 0.0075618731789290905, 'eval_runtime': 0.3336, 'eval_samples_per_second': 116.905, 'eval_steps_per_second': 14.988, 'epoch': 79.0}
{'loss': 0.0139, 'learning_rate': 2.0799999999999996e-06, 'epoch': 80.0}
{'eval_loss': 0.007449328899383545, 'eval_runtime': 0.3304, 'eval_samples_per_second': 118.026, 'eval_steps_per_second': 15.132, 'epoch': 80.0}
{'eval_loss': 0.007372603751718998, 'eval_runtime': 0.3345, 'eval_samples_per_second': 116.586, 'eval_steps_per_second': 14.947, 'epoch': 81.0}
{'eval_loss': 0.007332572713494301, 'eval_runtime': 0.3318, 'eval_samples_per_second': 117.543, 'eval_steps_per_second': 15.07, 'epoch': 82.0}
{'eval_loss': 0.007325191516429186, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.52, 'eval_steps_per_second': 15.067, 'epoch': 83.0}
{'eval_loss': 0.007263754960149527, 'eval_runtime': 0.3317, 'eval_samples_per_second': 117.56, 'eval_steps_per_second': 15.072, 'epoch': 84.0}
{'eval_loss': 0.007212879601866007, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.493, 'eval_steps_per_second': 15.063, 'epoch': 85.0}
{'eval_loss': 0.007103270385414362, 'eval_runtime': 0.3316, 'eval_samples_per_second': 117.619, 'eval_steps_per_second': 15.079, 'epoch': 86.0}
{'eval_loss': 0.007068080827593803, 'eval_runtime': 0.3428, 'eval_samples_per_second': 113.781, 'eval_steps_per_second': 14.587, 'epoch': 87.0}
{'eval_loss': 0.007014211732894182, 'eval_runtime': 0.3318, 'eval_samples_per_second': 117.538, 'eval_steps_per_second': 15.069, 'epoch': 88.0}
{'eval_loss': 0.006951428484171629, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.064, 'eval_steps_per_second': 15.008, 'epoch': 89.0}
{'eval_loss': 0.006880694534629583, 'eval_runtime': 0.333, 'eval_samples_per_second': 117.114, 'eval_steps_per_second': 15.015, 'epoch': 90.0}
{'eval_loss': 0.0068298159167170525, 'eval_runtime': 0.3329, 'eval_samples_per_second': 117.158, 'eval_steps_per_second': 15.02, 'epoch': 91.0}
{'eval_loss': 0.006801796145737171, 'eval_runtime': 0.3329, 'eval_samples_per_second': 117.166, 'eval_steps_per_second': 15.021, 'epoch': 92.0}
{'eval_loss': 0.00677576195448637, 'eval_runtime': 0.334, 'eval_samples_per_second': 116.756, 'eval_steps_per_second': 14.969, 'epoch': 93.0}
{'eval_loss': 0.0067674340680241585, 'eval_runtime': 0.3352, 'eval_samples_per_second': 116.364, 'eval_steps_per_second': 14.919, 'epoch': 94.0}
{'eval_loss': 0.006765562575310469, 'eval_runtime': 0.3299, 'eval_samples_per_second': 118.228, 'eval_steps_per_second': 15.157, 'epoch': 95.0}
{'eval_loss': 0.006765890400856733, 'eval_runtime': 0.3336, 'eval_samples_per_second': 116.909, 'eval_steps_per_second': 14.988, 'epoch': 96.0}
{'eval_loss': 0.0067449607886374, 'eval_runtime': 0.3324, 'eval_samples_per_second': 117.315, 'eval_steps_per_second': 15.04, 'epoch': 97.0}
{'eval_loss': 0.006719524506479502, 'eval_runtime': 0.3312, 'eval_samples_per_second': 117.763, 'eval_steps_per_second': 15.098, 'epoch': 98.0}
{'eval_loss': 0.006702688988298178, 'eval_runtime': 0.3325, 'eval_samples_per_second': 117.288, 'eval_steps_per_second': 15.037, 'epoch': 99.0}
{'loss': 0.0115, 'learning_rate': 1e-07, 'epoch': 100.0}
{'eval_loss': 0.00668749213218689, 'eval_runtime': 0.34, 'eval_samples_per_second': 114.717, 'eval_steps_per_second': 14.707, 'epoch': 100.0}
{'train_runtime': 217.9505, 'train_samples_per_second': 17.894, 'train_steps_per_second': 2.294, 'train_loss': 0.11850688695907592, 'epoch': 100.0}
Some weights of the model checkpoint at ../model/bert_FinBERT were not used when initializing BertForTokenClassification: ['cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.weight', 'cls.predictions.decoder.weight', 'cls.predictions.bias', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.seq_relationship.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/bert_FinBERT and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'eval_loss': 2.999767303466797, 'eval_runtime': 0.337, 'eval_samples_per_second': 115.712, 'eval_steps_per_second': 14.835, 'epoch': 1.0}
{'eval_loss': 1.4032411575317383, 'eval_runtime': 0.3328, 'eval_samples_per_second': 117.179, 'eval_steps_per_second': 15.023, 'epoch': 2.0}
{'eval_loss': 0.4932270050048828, 'eval_runtime': 0.3312, 'eval_samples_per_second': 117.745, 'eval_steps_per_second': 15.095, 'epoch': 3.0}
{'eval_loss': 0.3442460298538208, 'eval_runtime': 0.331, 'eval_samples_per_second': 117.841, 'eval_steps_per_second': 15.108, 'epoch': 4.0}
{'eval_loss': 0.3050307333469391, 'eval_runtime': 0.3315, 'eval_samples_per_second': 117.646, 'eval_steps_per_second': 15.083, 'epoch': 5.0}
{'eval_loss': 0.26871562004089355, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.724, 'eval_steps_per_second': 15.093, 'epoch': 6.0}
{'eval_loss': 0.24685253202915192, 'eval_runtime': 0.33, 'eval_samples_per_second': 118.189, 'eval_steps_per_second': 15.152, 'epoch': 7.0}
{'eval_loss': 0.22382645308971405, 'eval_runtime': 0.3311, 'eval_samples_per_second': 117.775, 'eval_steps_per_second': 15.099, 'epoch': 8.0}
{'eval_loss': 0.2035052329301834, 'eval_runtime': 0.331, 'eval_samples_per_second': 117.817, 'eval_steps_per_second': 15.105, 'epoch': 9.0}
{'eval_loss': 0.18532592058181763, 'eval_runtime': 0.3336, 'eval_samples_per_second': 116.892, 'eval_steps_per_second': 14.986, 'epoch': 10.0}
{'eval_loss': 0.16729982197284698, 'eval_runtime': 0.3309, 'eval_samples_per_second': 117.844, 'eval_steps_per_second': 15.108, 'epoch': 11.0}
{'eval_loss': 0.1521095186471939, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.501, 'eval_steps_per_second': 15.192, 'epoch': 12.0}
{'eval_loss': 0.1377762258052826, 'eval_runtime': 0.3301, 'eval_samples_per_second': 118.155, 'eval_steps_per_second': 15.148, 'epoch': 13.0}
{'eval_loss': 0.12471902370452881, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.351, 'eval_steps_per_second': 15.045, 'epoch': 14.0}
{'eval_loss': 0.11043184250593185, 'eval_runtime': 0.3324, 'eval_samples_per_second': 117.326, 'eval_steps_per_second': 15.042, 'epoch': 15.0}
{'eval_loss': 0.09743724018335342, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.727, 'eval_steps_per_second': 15.093, 'epoch': 16.0}
{'eval_loss': 0.08967075496912003, 'eval_runtime': 0.3314, 'eval_samples_per_second': 117.677, 'eval_steps_per_second': 15.087, 'epoch': 17.0}
{'eval_loss': 0.08229424059391022, 'eval_runtime': 0.3316, 'eval_samples_per_second': 117.627, 'eval_steps_per_second': 15.08, 'epoch': 18.0}
{'eval_loss': 0.07287506759166718, 'eval_runtime': 0.3314, 'eval_samples_per_second': 117.69, 'eval_steps_per_second': 15.088, 'epoch': 19.0}
{'loss': 0.542, 'learning_rate': 1e-05, 'epoch': 20.0}
{'eval_loss': 0.06554976105690002, 'eval_runtime': 0.334, 'eval_samples_per_second': 116.763, 'eval_steps_per_second': 14.97, 'epoch': 20.0}
{'eval_loss': 0.05953897535800934, 'eval_runtime': 0.3305, 'eval_samples_per_second': 118.016, 'eval_steps_per_second': 15.13, 'epoch': 21.0}
{'eval_loss': 0.05439869686961174, 'eval_runtime': 0.3424, 'eval_samples_per_second': 113.903, 'eval_steps_per_second': 14.603, 'epoch': 22.0}
{'eval_loss': 0.049671243876218796, 'eval_runtime': 0.331, 'eval_samples_per_second': 117.813, 'eval_steps_per_second': 15.104, 'epoch': 23.0}
{'eval_loss': 0.045881178230047226, 'eval_runtime': 0.3328, 'eval_samples_per_second': 117.198, 'eval_steps_per_second': 15.025, 'epoch': 24.0}
{'eval_loss': 0.04208892956376076, 'eval_runtime': 0.3333, 'eval_samples_per_second': 116.995, 'eval_steps_per_second': 14.999, 'epoch': 25.0}
{'eval_loss': 0.038536787033081055, 'eval_runtime': 0.3335, 'eval_samples_per_second': 116.95, 'eval_steps_per_second': 14.994, 'epoch': 26.0}
{'eval_loss': 0.03538835793733597, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.517, 'eval_steps_per_second': 15.195, 'epoch': 27.0}
{'eval_loss': 0.03277982026338577, 'eval_runtime': 0.3306, 'eval_samples_per_second': 117.975, 'eval_steps_per_second': 15.125, 'epoch': 28.0}
{'eval_loss': 0.030277332291007042, 'eval_runtime': 0.3299, 'eval_samples_per_second': 118.203, 'eval_steps_per_second': 15.154, 'epoch': 29.0}
{'eval_loss': 0.027862075716257095, 'eval_runtime': 0.3288, 'eval_samples_per_second': 118.618, 'eval_steps_per_second': 15.207, 'epoch': 30.0}
{'eval_loss': 0.025706013664603233, 'eval_runtime': 0.3314, 'eval_samples_per_second': 117.691, 'eval_steps_per_second': 15.089, 'epoch': 31.0}
{'eval_loss': 0.02399294264614582, 'eval_runtime': 0.3327, 'eval_samples_per_second': 117.226, 'eval_steps_per_second': 15.029, 'epoch': 32.0}
{'eval_loss': 0.022323714569211006, 'eval_runtime': 0.3318, 'eval_samples_per_second': 117.543, 'eval_steps_per_second': 15.07, 'epoch': 33.0}
{'eval_loss': 0.020727170631289482, 'eval_runtime': 0.3322, 'eval_samples_per_second': 117.413, 'eval_steps_per_second': 15.053, 'epoch': 34.0}
{'eval_loss': 0.019620098173618317, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.49, 'eval_steps_per_second': 15.063, 'epoch': 35.0}
{'eval_loss': 0.018155556172132492, 'eval_runtime': 0.3292, 'eval_samples_per_second': 118.459, 'eval_steps_per_second': 15.187, 'epoch': 36.0}
{'eval_loss': 0.016690412536263466, 'eval_runtime': 0.335, 'eval_samples_per_second': 116.433, 'eval_steps_per_second': 14.927, 'epoch': 37.0}
{'eval_loss': 0.015424521639943123, 'eval_runtime': 0.3333, 'eval_samples_per_second': 116.998, 'eval_steps_per_second': 15.0, 'epoch': 38.0}
{'eval_loss': 0.014363184571266174, 'eval_runtime': 0.3306, 'eval_samples_per_second': 117.979, 'eval_steps_per_second': 15.126, 'epoch': 39.0}
{'loss': 0.0411, 'learning_rate': 1e-05, 'epoch': 40.0}
{'eval_loss': 0.013471797108650208, 'eval_runtime': 0.3299, 'eval_samples_per_second': 118.211, 'eval_steps_per_second': 15.155, 'epoch': 40.0}
{'eval_loss': 0.012728251516819, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.521, 'eval_steps_per_second': 15.067, 'epoch': 41.0}
{'eval_loss': 0.011823685839772224, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.52, 'eval_steps_per_second': 15.067, 'epoch': 42.0}
{'eval_loss': 0.011249073781073093, 'eval_runtime': 0.3348, 'eval_samples_per_second': 116.484, 'eval_steps_per_second': 14.934, 'epoch': 43.0}
{'eval_loss': 0.010369295254349709, 'eval_runtime': 0.3369, 'eval_samples_per_second': 115.764, 'eval_steps_per_second': 14.842, 'epoch': 44.0}
{'eval_loss': 0.009676886722445488, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.718, 'eval_steps_per_second': 15.092, 'epoch': 45.0}
{'eval_loss': 0.009152211248874664, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.117, 'eval_steps_per_second': 15.143, 'epoch': 46.0}
{'eval_loss': 0.008477777242660522, 'eval_runtime': 0.334, 'eval_samples_per_second': 116.78, 'eval_steps_per_second': 14.972, 'epoch': 47.0}
{'eval_loss': 0.00810770783573389, 'eval_runtime': 0.3303, 'eval_samples_per_second': 118.076, 'eval_steps_per_second': 15.138, 'epoch': 48.0}
{'eval_loss': 0.007976985536515713, 'eval_runtime': 0.3307, 'eval_samples_per_second': 117.921, 'eval_steps_per_second': 15.118, 'epoch': 49.0}
{'eval_loss': 0.007151791825890541, 'eval_runtime': 0.331, 'eval_samples_per_second': 117.823, 'eval_steps_per_second': 15.106, 'epoch': 50.0}
{'eval_loss': 0.006703878287225962, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.729, 'eval_steps_per_second': 15.093, 'epoch': 51.0}
{'eval_loss': 0.006450351793318987, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.513, 'eval_steps_per_second': 15.194, 'epoch': 52.0}
{'eval_loss': 0.0060741594061255455, 'eval_runtime': 0.3326, 'eval_samples_per_second': 117.246, 'eval_steps_per_second': 15.031, 'epoch': 53.0}
{'eval_loss': 0.005652064457535744, 'eval_runtime': 0.335, 'eval_samples_per_second': 116.412, 'eval_steps_per_second': 14.925, 'epoch': 54.0}
{'eval_loss': 0.00556996138766408, 'eval_runtime': 0.3339, 'eval_samples_per_second': 116.797, 'eval_steps_per_second': 14.974, 'epoch': 55.0}
{'eval_loss': 0.005342561285942793, 'eval_runtime': 0.3345, 'eval_samples_per_second': 116.586, 'eval_steps_per_second': 14.947, 'epoch': 56.0}
{'eval_loss': 0.0050598205998539925, 'eval_runtime': 0.335, 'eval_samples_per_second': 116.419, 'eval_steps_per_second': 14.926, 'epoch': 57.0}
{'eval_loss': 0.004890361800789833, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.349, 'eval_steps_per_second': 15.045, 'epoch': 58.0}
{'eval_loss': 0.00461883470416069, 'eval_runtime': 0.3322, 'eval_samples_per_second': 117.392, 'eval_steps_per_second': 15.05, 'epoch': 59.0}
{'loss': 0.0129, 'learning_rate': 1e-05, 'epoch': 60.0}
{'eval_loss': 0.004581197630614042, 'eval_runtime': 0.3367, 'eval_samples_per_second': 115.826, 'eval_steps_per_second': 14.849, 'epoch': 60.0}
{'eval_loss': 0.0042250691913068295, 'eval_runtime': 0.3463, 'eval_samples_per_second': 112.632, 'eval_steps_per_second': 14.44, 'epoch': 61.0}
{'eval_loss': 0.004593673627823591, 'eval_runtime': 0.3334, 'eval_samples_per_second': 116.987, 'eval_steps_per_second': 14.998, 'epoch': 62.0}
{'eval_loss': 0.004184735473245382, 'eval_runtime': 0.3318, 'eval_samples_per_second': 117.533, 'eval_steps_per_second': 15.068, 'epoch': 63.0}
{'eval_loss': 0.003937640693038702, 'eval_runtime': 0.3314, 'eval_samples_per_second': 117.673, 'eval_steps_per_second': 15.086, 'epoch': 64.0}
{'eval_loss': 0.003755331737920642, 'eval_runtime': 0.3337, 'eval_samples_per_second': 116.867, 'eval_steps_per_second': 14.983, 'epoch': 65.0}
{'eval_loss': 0.003761046100407839, 'eval_runtime': 0.3339, 'eval_samples_per_second': 116.81, 'eval_steps_per_second': 14.976, 'epoch': 66.0}
{'eval_loss': 0.0035107345320284367, 'eval_runtime': 0.3321, 'eval_samples_per_second': 117.434, 'eval_steps_per_second': 15.056, 'epoch': 67.0}
{'eval_loss': 0.0033493374940007925, 'eval_runtime': 0.3309, 'eval_samples_per_second': 117.86, 'eval_steps_per_second': 15.11, 'epoch': 68.0}
{'eval_loss': 0.0032672174274921417, 'eval_runtime': 0.3318, 'eval_samples_per_second': 117.528, 'eval_steps_per_second': 15.068, 'epoch': 69.0}
{'eval_loss': 0.003126447321847081, 'eval_runtime': 0.3306, 'eval_samples_per_second': 117.957, 'eval_steps_per_second': 15.123, 'epoch': 70.0}
{'eval_loss': 0.003149241441860795, 'eval_runtime': 0.3301, 'eval_samples_per_second': 118.142, 'eval_steps_per_second': 15.146, 'epoch': 71.0}
{'eval_loss': 0.002955756848677993, 'eval_runtime': 0.33, 'eval_samples_per_second': 118.183, 'eval_steps_per_second': 15.152, 'epoch': 72.0}
{'eval_loss': 0.0028893344569951296, 'eval_runtime': 0.3337, 'eval_samples_per_second': 116.855, 'eval_steps_per_second': 14.981, 'epoch': 73.0}
{'eval_loss': 0.0027632289566099644, 'eval_runtime': 0.3343, 'eval_samples_per_second': 116.654, 'eval_steps_per_second': 14.956, 'epoch': 74.0}
{'eval_loss': 0.0027187250088900328, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.497, 'eval_steps_per_second': 15.064, 'epoch': 75.0}
{'eval_loss': 0.002633908996358514, 'eval_runtime': 0.3327, 'eval_samples_per_second': 117.221, 'eval_steps_per_second': 15.028, 'epoch': 76.0}
{'eval_loss': 0.002507075434550643, 'eval_runtime': 0.3372, 'eval_samples_per_second': 115.672, 'eval_steps_per_second': 14.83, 'epoch': 77.0}
{'eval_loss': 0.0024552051909267902, 'eval_runtime': 0.3544, 'eval_samples_per_second': 110.032, 'eval_steps_per_second': 14.107, 'epoch': 78.0}
{'eval_loss': 0.0023652331437915564, 'eval_runtime': 0.3348, 'eval_samples_per_second': 116.479, 'eval_steps_per_second': 14.933, 'epoch': 79.0}
{'loss': 0.0064, 'learning_rate': 1e-05, 'epoch': 80.0}
{'eval_loss': 0.0022961844224482775, 'eval_runtime': 0.3307, 'eval_samples_per_second': 117.937, 'eval_steps_per_second': 15.12, 'epoch': 80.0}
{'eval_loss': 0.0022613757755607367, 'eval_runtime': 0.3374, 'eval_samples_per_second': 115.585, 'eval_steps_per_second': 14.819, 'epoch': 81.0}
{'eval_loss': 0.0021767409052699804, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.367, 'eval_steps_per_second': 15.047, 'epoch': 82.0}
{'eval_loss': 0.002189645543694496, 'eval_runtime': 0.3351, 'eval_samples_per_second': 116.374, 'eval_steps_per_second': 14.92, 'epoch': 83.0}
{'eval_loss': 0.002021046122536063, 'eval_runtime': 0.332, 'eval_samples_per_second': 117.481, 'eval_steps_per_second': 15.062, 'epoch': 84.0}
{'eval_loss': 0.0020679214503616095, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.367, 'eval_steps_per_second': 15.047, 'epoch': 85.0}
{'eval_loss': 0.0019354348769411445, 'eval_runtime': 0.3301, 'eval_samples_per_second': 118.144, 'eval_steps_per_second': 15.147, 'epoch': 86.0}
{'eval_loss': 0.001825902727432549, 'eval_runtime': 0.3292, 'eval_samples_per_second': 118.455, 'eval_steps_per_second': 15.187, 'epoch': 87.0}
{'eval_loss': 0.0018171617994084954, 'eval_runtime': 0.3369, 'eval_samples_per_second': 115.759, 'eval_steps_per_second': 14.841, 'epoch': 88.0}
{'eval_loss': 0.0017782642971724272, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.045, 'eval_steps_per_second': 15.006, 'epoch': 89.0}
{'eval_loss': 0.0017260503955185413, 'eval_runtime': 0.3342, 'eval_samples_per_second': 116.689, 'eval_steps_per_second': 14.96, 'epoch': 90.0}
{'eval_loss': 0.0016421047039330006, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.058, 'eval_steps_per_second': 15.007, 'epoch': 91.0}
{'eval_loss': 0.0016113001620396972, 'eval_runtime': 0.3315, 'eval_samples_per_second': 117.64, 'eval_steps_per_second': 15.082, 'epoch': 92.0}
{'eval_loss': 0.0016061756759881973, 'eval_runtime': 0.3314, 'eval_samples_per_second': 117.696, 'eval_steps_per_second': 15.089, 'epoch': 93.0}
{'eval_loss': 0.0014537976821884513, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.096, 'eval_steps_per_second': 15.141, 'epoch': 94.0}
{'eval_loss': 0.0014270847896113992, 'eval_runtime': 0.3364, 'eval_samples_per_second': 115.918, 'eval_steps_per_second': 14.861, 'epoch': 95.0}
{'eval_loss': 0.0013933050213381648, 'eval_runtime': 0.3445, 'eval_samples_per_second': 113.193, 'eval_steps_per_second': 14.512, 'epoch': 96.0}
{'eval_loss': 0.0013184667332097888, 'eval_runtime': 0.3426, 'eval_samples_per_second': 113.845, 'eval_steps_per_second': 14.596, 'epoch': 97.0}
{'eval_loss': 0.0013556029880419374, 'eval_runtime': 0.3322, 'eval_samples_per_second': 117.394, 'eval_steps_per_second': 15.051, 'epoch': 98.0}
{'eval_loss': 0.0012807887978851795, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.036, 'eval_steps_per_second': 15.005, 'epoch': 99.0}
{'loss': 0.0036, 'learning_rate': 1e-05, 'epoch': 100.0}
